session,privacy_mode,fault,position,play_index,detected,issue_codes
session-025.json,redacted,alter-pre-state,early,0,True,replay-event-mismatch|replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-025.json,redacted,alter-pre-state,middle,9,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-025.json,redacted,alter-pre-state,late,16,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-025.json,redacted,alter-post-state,early,0,True,replay-state-mismatch|state-continuity-mismatch
session-025.json,redacted,alter-post-state,middle,9,True,replay-state-mismatch|state-continuity-mismatch
session-025.json,redacted,alter-post-state,late,16,True,replay-state-mismatch|state-continuity-mismatch
session-025.json,redacted,alter-events,early,0,True,replay-event-mismatch
session-025.json,redacted,alter-events,middle,9,True,replay-event-mismatch
session-025.json,redacted,alter-events,late,16,True,replay-event-mismatch
session-025.json,redacted,delete-play,early,0,True,sequence-mismatch|state-continuity-mismatch
session-025.json,redacted,delete-play,middle,9,True,sequence-mismatch
session-025.json,redacted,delete-play,late,16,True,sequence-mismatch|state-continuity-mismatch
session-025.json,redacted,reorder-plays,early,0,True,sequence-mismatch|state-continuity-mismatch
session-025.json,redacted,reorder-plays,middle,9,True,sequence-mismatch
session-025.json,redacted,reorder-plays,late,16,True,sequence-mismatch|state-continuity-mismatch
session-025.json,redacted,alter-rules,round,0,True,replay-event-mismatch|replay-state-mismatch
session-026.json,hashed,alter-command,early,0,True,schema-invalid
session-026.json,hashed,alter-command,middle,9,True,schema-invalid
session-026.json,hashed,alter-command,late,16,True,replay-event-mismatch|replay-state-mismatch
session-026.json,hashed,alter-supplied-state,early,0,True,request-game-state-mismatch
session-026.json,hashed,alter-supplied-state,middle,9,True,request-game-state-mismatch
session-026.json,hashed,alter-supplied-state,late,16,True,request-game-state-mismatch
session-026.json,hashed,alter-pre-state,early,0,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-026.json,hashed,alter-pre-state,middle,9,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-026.json,hashed,alter-pre-state,late,16,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-026.json,hashed,alter-post-state,early,0,True,replay-state-mismatch|state-continuity-mismatch
session-026.json,hashed,alter-post-state,middle,9,True,replay-state-mismatch|state-continuity-mismatch
session-026.json,hashed,alter-post-state,late,16,True,replay-state-mismatch|state-continuity-mismatch
session-026.json,hashed,alter-events,early,0,True,replay-event-mismatch
session-026.json,hashed,alter-events,middle,9,True,replay-event-mismatch
session-026.json,hashed,alter-events,late,16,True,replay-event-mismatch
session-026.json,hashed,delete-play,early,0,True,sequence-mismatch
session-026.json,hashed,delete-play,middle,9,True,sequence-mismatch
session-026.json,hashed,delete-play,late,16,True,sequence-mismatch
session-026.json,hashed,reorder-plays,early,0,True,sequence-mismatch|state-continuity-mismatch
session-026.json,hashed,reorder-plays,middle,9,True,sequence-mismatch|state-continuity-mismatch
session-026.json,hashed,reorder-plays,late,16,True,sequence-mismatch
session-026.json,hashed,alter-rules,round,0,True,replay-event-mismatch|replay-state-mismatch
session-027.json,full,alter-command,early,0,True,grounding-mismatch|replay-event-mismatch|replay-state-mismatch
session-027.json,full,alter-command,middle,9,True,grounding-mismatch|replay-event-mismatch|replay-state-mismatch
session-027.json,full,alter-command,late,16,True,grounding-mismatch|replay-event-mismatch|replay-state-mismatch
session-027.json,full,alter-response,early,0,True,exact-request-reconstruction-mismatch|grounding-mismatch
session-027.json,full,alter-response,middle,9,True,exact-request-reconstruction-mismatch|grounding-mismatch
session-027.json,full,alter-response,late,16,True,grounding-mismatch
session-027.json,full,alter-request,early,0,True,request-provenance-mismatch
session-027.json,full,alter-request,middle,9,True,request-provenance-mismatch
session-027.json,full,alter-request,late,16,True,request-provenance-mismatch
session-027.json,full,alter-human-prompt,early,0,True,exact-request-reconstruction-mismatch
session-027.json,full,alter-human-prompt,middle,9,True,exact-request-reconstruction-mismatch
session-027.json,full,alter-human-prompt,late,16,True,exact-request-reconstruction-mismatch
session-027.json,full,alter-supplied-state,early,0,True,exact-request-reconstruction-mismatch|request-game-state-mismatch
session-027.json,full,alter-supplied-state,middle,9,True,exact-request-reconstruction-mismatch|request-game-state-mismatch
session-027.json,full,alter-supplied-state,late,16,True,exact-request-reconstruction-mismatch|request-game-state-mismatch
session-027.json,full,alter-pre-state,early,0,True,replay-event-mismatch|replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-027.json,full,alter-pre-state,middle,9,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-027.json,full,alter-pre-state,late,16,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-027.json,full,alter-post-state,early,0,True,replay-state-mismatch|state-continuity-mismatch
session-027.json,full,alter-post-state,middle,9,True,replay-state-mismatch|state-continuity-mismatch
session-027.json,full,alter-post-state,late,16,True,replay-state-mismatch|state-continuity-mismatch
session-027.json,full,alter-events,early,0,True,replay-event-mismatch
session-027.json,full,alter-events,middle,9,True,replay-event-mismatch
session-027.json,full,alter-events,late,16,True,replay-event-mismatch
session-027.json,full,delete-play,early,0,True,exact-request-reconstruction-mismatch|sequence-mismatch|state-continuity-mismatch
session-027.json,full,delete-play,middle,9,True,exact-request-reconstruction-mismatch|sequence-mismatch|state-continuity-mismatch
session-027.json,full,delete-play,late,16,True,sequence-mismatch
session-027.json,full,reorder-plays,early,0,True,sequence-mismatch|state-continuity-mismatch
session-027.json,full,reorder-plays,middle,9,True,sequence-mismatch|state-continuity-mismatch
session-027.json,full,reorder-plays,late,16,True,sequence-mismatch
session-027.json,full,alter-rules,round,0,True,replay-event-mismatch|replay-state-mismatch
session-028.json,redacted,alter-command,early,0,True,replay-event-mismatch|replay-state-mismatch
session-028.json,redacted,alter-command,middle,9,True,replay-event-mismatch|replay-state-mismatch
session-028.json,redacted,alter-command,late,16,True,schema-invalid
session-028.json,redacted,alter-request,early,0,True,request-provenance-mismatch
session-028.json,redacted,alter-request,middle,9,True,request-provenance-mismatch
session-028.json,redacted,alter-request,late,16,True,request-provenance-mismatch
session-028.json,redacted,alter-supplied-state,early,0,True,request-game-state-mismatch
session-028.json,redacted,alter-supplied-state,middle,9,True,request-game-state-mismatch
session-028.json,redacted,alter-supplied-state,late,16,True,request-game-state-mismatch
session-028.json,redacted,alter-pre-state,early,0,True,replay-event-mismatch|replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-028.json,redacted,alter-pre-state,middle,9,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-028.json,redacted,alter-pre-state,late,16,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-028.json,redacted,alter-post-state,early,0,True,replay-state-mismatch|state-continuity-mismatch
session-028.json,redacted,alter-post-state,middle,9,True,replay-state-mismatch|state-continuity-mismatch
session-028.json,redacted,alter-post-state,late,16,True,replay-state-mismatch|state-continuity-mismatch
session-028.json,redacted,alter-events,early,0,True,replay-event-mismatch
session-028.json,redacted,alter-events,middle,9,True,replay-event-mismatch
session-028.json,redacted,alter-events,late,16,True,replay-event-mismatch
session-028.json,redacted,delete-play,early,0,True,sequence-mismatch|state-continuity-mismatch
session-028.json,redacted,delete-play,middle,9,True,sequence-mismatch|state-continuity-mismatch
session-028.json,redacted,delete-play,late,16,True,sequence-mismatch
session-028.json,redacted,reorder-plays,early,0,True,sequence-mismatch|state-continuity-mismatch
session-028.json,redacted,reorder-plays,middle,9,True,sequence-mismatch|state-continuity-mismatch
session-028.json,redacted,reorder-plays,late,16,True,round-final-state-mismatch|sequence-mismatch|state-continuity-mismatch
session-028.json,redacted,alter-rules,round,0,True,replay-event-mismatch|replay-state-mismatch
session-029.json,hashed,alter-command,early,0,True,replay-event-mismatch|replay-state-mismatch
session-029.json,hashed,alter-command,middle,9,True,replay-event-mismatch|replay-state-mismatch
session-029.json,hashed,alter-command,late,16,True,replay-event-mismatch|replay-state-mismatch
session-029.json,hashed,alter-supplied-state,early,0,True,request-game-state-mismatch
session-029.json,hashed,alter-supplied-state,middle,9,True,request-game-state-mismatch
session-029.json,hashed,alter-supplied-state,late,16,True,request-game-state-mismatch
session-029.json,hashed,alter-pre-state,early,0,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-029.json,hashed,alter-pre-state,middle,9,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-029.json,hashed,alter-pre-state,late,16,True,replay-event-mismatch|replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-029.json,hashed,alter-post-state,early,0,True,replay-state-mismatch|state-continuity-mismatch
session-029.json,hashed,alter-post-state,middle,9,True,replay-state-mismatch|state-continuity-mismatch
session-029.json,hashed,alter-post-state,late,16,True,replay-state-mismatch|state-continuity-mismatch
session-029.json,hashed,alter-events,early,0,True,replay-event-mismatch
session-029.json,hashed,alter-events,middle,9,True,replay-event-mismatch
session-029.json,hashed,alter-events,late,16,True,replay-event-mismatch
session-029.json,hashed,delete-play,early,0,True,sequence-mismatch|state-continuity-mismatch
session-029.json,hashed,delete-play,middle,9,True,sequence-mismatch|state-continuity-mismatch
session-029.json,hashed,delete-play,late,16,True,sequence-mismatch|state-continuity-mismatch
session-029.json,hashed,reorder-plays,early,0,True,sequence-mismatch|state-continuity-mismatch
session-029.json,hashed,reorder-plays,middle,9,True,sequence-mismatch|state-continuity-mismatch
session-029.json,hashed,reorder-plays,late,16,True,round-final-state-mismatch|sequence-mismatch|state-continuity-mismatch
session-029.json,hashed,alter-rules,round,0,True,replay-event-mismatch|replay-state-mismatch
session-030.json,full,alter-command,early,0,True,grounding-mismatch|replay-event-mismatch|replay-state-mismatch
session-030.json,full,alter-command,middle,9,True,grounding-mismatch|replay-event-mismatch|replay-state-mismatch
session-030.json,full,alter-command,late,16,True,grounding-mismatch|replay-event-mismatch|replay-state-mismatch
session-030.json,full,alter-response,early,0,True,exact-request-reconstruction-mismatch|grounding-mismatch
session-030.json,full,alter-response,middle,9,True,exact-request-reconstruction-mismatch|grounding-mismatch
session-030.json,full,alter-response,late,16,True,grounding-mismatch
session-030.json,full,alter-request,early,0,True,request-provenance-mismatch
session-030.json,full,alter-request,middle,9,True,request-provenance-mismatch
session-030.json,full,alter-request,late,16,True,request-provenance-mismatch
session-030.json,full,alter-human-prompt,early,0,True,exact-request-reconstruction-mismatch
session-030.json,full,alter-human-prompt,middle,9,True,exact-request-reconstruction-mismatch
session-030.json,full,alter-human-prompt,late,16,True,exact-request-reconstruction-mismatch
session-030.json,full,alter-supplied-state,early,0,True,request-game-state-mismatch
session-030.json,full,alter-supplied-state,middle,9,True,request-game-state-mismatch
session-030.json,full,alter-supplied-state,late,16,True,request-game-state-mismatch
session-030.json,full,alter-pre-state,early,0,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-030.json,full,alter-pre-state,middle,9,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-030.json,full,alter-pre-state,late,16,True,replay-event-mismatch|replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-030.json,full,alter-post-state,early,0,True,replay-state-mismatch|state-continuity-mismatch
session-030.json,full,alter-post-state,middle,9,True,replay-state-mismatch|state-continuity-mismatch
session-030.json,full,alter-post-state,late,16,True,replay-state-mismatch|state-continuity-mismatch
session-030.json,full,alter-events,early,0,True,replay-event-mismatch
session-030.json,full,alter-events,middle,9,True,replay-event-mismatch
session-030.json,full,alter-events,late,16,True,replay-event-mismatch
session-030.json,full,delete-play,early,0,True,exact-request-reconstruction-mismatch|sequence-mismatch|state-continuity-mismatch
session-030.json,full,delete-play,middle,9,True,exact-request-reconstruction-mismatch|sequence-mismatch|state-continuity-mismatch
session-030.json,full,delete-play,late,16,True,sequence-mismatch|state-continuity-mismatch
session-030.json,full,reorder-plays,early,0,True,sequence-mismatch|state-continuity-mismatch
session-030.json,full,reorder-plays,middle,9,True,sequence-mismatch|state-continuity-mismatch
session-030.json,full,reorder-plays,late,16,True,round-final-state-mismatch|sequence-mismatch|state-continuity-mismatch
session-030.json,full,alter-rules,round,0,True,replay-event-mismatch|replay-state-mismatch
session-031.json,redacted,alter-command,early,0,True,replay-event-mismatch|replay-state-mismatch
session-031.json,redacted,alter-command,middle,9,True,replay-event-mismatch|replay-state-mismatch
session-031.json,redacted,alter-command,late,16,True,replay-event-mismatch|replay-state-mismatch
session-031.json,redacted,alter-request,early,0,True,request-provenance-mismatch
session-031.json,redacted,alter-request,middle,9,True,request-provenance-mismatch
session-031.json,redacted,alter-request,late,16,True,request-provenance-mismatch
session-031.json,redacted,alter-supplied-state,early,0,True,request-game-state-mismatch
session-031.json,redacted,alter-supplied-state,middle,9,True,request-game-state-mismatch
session-031.json,redacted,alter-supplied-state,late,16,True,request-game-state-mismatch
session-031.json,redacted,alter-pre-state,early,0,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-031.json,redacted,alter-pre-state,middle,9,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-031.json,redacted,alter-pre-state,late,16,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-031.json,redacted,alter-post-state,early,0,True,replay-state-mismatch|state-continuity-mismatch
session-031.json,redacted,alter-post-state,middle,9,True,replay-state-mismatch|state-continuity-mismatch
session-031.json,redacted,alter-post-state,late,16,True,replay-state-mismatch|state-continuity-mismatch
session-031.json,redacted,alter-events,early,0,True,replay-event-mismatch
session-031.json,redacted,alter-events,middle,9,True,replay-event-mismatch
session-031.json,redacted,alter-events,late,16,True,replay-event-mismatch
session-031.json,redacted,delete-play,early,0,True,sequence-mismatch|state-continuity-mismatch
session-031.json,redacted,delete-play,middle,9,True,sequence-mismatch|state-continuity-mismatch
session-031.json,redacted,delete-play,late,16,True,sequence-mismatch|state-continuity-mismatch
session-031.json,redacted,reorder-plays,early,0,True,sequence-mismatch|state-continuity-mismatch
session-031.json,redacted,reorder-plays,middle,9,True,sequence-mismatch|state-continuity-mismatch
session-031.json,redacted,reorder-plays,late,16,True,round-final-state-mismatch|sequence-mismatch|state-continuity-mismatch
session-031.json,redacted,alter-rules,round,0,True,replay-event-mismatch|replay-state-mismatch
session-032.json,hashed,alter-command,early,0,True,replay-event-mismatch|replay-state-mismatch
session-032.json,hashed,alter-command,middle,9,True,replay-event-mismatch|replay-state-mismatch
session-032.json,hashed,alter-command,late,16,True,replay-event-mismatch|replay-state-mismatch
session-032.json,hashed,alter-supplied-state,early,0,True,request-game-state-mismatch
session-032.json,hashed,alter-supplied-state,middle,9,True,request-game-state-mismatch
session-032.json,hashed,alter-supplied-state,late,16,True,request-game-state-mismatch
session-032.json,hashed,alter-pre-state,early,0,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-032.json,hashed,alter-pre-state,middle,9,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-032.json,hashed,alter-pre-state,late,16,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-032.json,hashed,alter-post-state,early,0,True,replay-state-mismatch|state-continuity-mismatch
session-032.json,hashed,alter-post-state,middle,9,True,replay-state-mismatch|state-continuity-mismatch
session-032.json,hashed,alter-post-state,late,16,True,replay-state-mismatch|state-continuity-mismatch
session-032.json,hashed,alter-events,early,0,True,replay-event-mismatch
session-032.json,hashed,alter-events,middle,9,True,replay-event-mismatch
session-032.json,hashed,alter-events,late,16,True,replay-event-mismatch
session-032.json,hashed,delete-play,early,0,True,sequence-mismatch|state-continuity-mismatch
session-032.json,hashed,delete-play,middle,9,True,sequence-mismatch|state-continuity-mismatch
session-032.json,hashed,delete-play,late,16,True,sequence-mismatch|state-continuity-mismatch
session-032.json,hashed,reorder-plays,early,0,True,sequence-mismatch|state-continuity-mismatch
session-032.json,hashed,reorder-plays,middle,9,True,sequence-mismatch|state-continuity-mismatch
session-032.json,hashed,reorder-plays,late,16,True,round-final-state-mismatch|sequence-mismatch|state-continuity-mismatch
session-032.json,hashed,alter-rules,round,0,True,replay-event-mismatch|replay-state-mismatch
session-033.json,full,alter-command,early,0,True,grounding-mismatch|replay-event-mismatch|replay-state-mismatch
session-033.json,full,alter-command,middle,9,True,grounding-mismatch|replay-event-mismatch|replay-state-mismatch
session-033.json,full,alter-command,late,16,True,grounding-mismatch|replay-event-mismatch|replay-state-mismatch
session-033.json,full,alter-response,early,0,True,exact-request-reconstruction-mismatch|grounding-mismatch
session-033.json,full,alter-response,middle,9,True,exact-request-reconstruction-mismatch|grounding-mismatch
session-033.json,full,alter-response,late,16,True,exact-request-reconstruction-mismatch|grounding-mismatch
session-033.json,full,alter-request,early,0,True,request-provenance-mismatch
session-033.json,full,alter-request,middle,9,True,request-provenance-mismatch
session-033.json,full,alter-request,late,16,True,request-provenance-mismatch
session-033.json,full,alter-human-prompt,early,0,True,exact-request-reconstruction-mismatch
session-033.json,full,alter-human-prompt,middle,9,True,exact-request-reconstruction-mismatch
session-033.json,full,alter-human-prompt,late,16,True,exact-request-reconstruction-mismatch
session-033.json,full,alter-supplied-state,early,0,True,exact-request-reconstruction-mismatch|request-game-state-mismatch
session-033.json,full,alter-supplied-state,middle,9,True,exact-request-reconstruction-mismatch|request-game-state-mismatch
session-033.json,full,alter-supplied-state,late,16,True,exact-request-reconstruction-mismatch|request-game-state-mismatch
session-033.json,full,alter-pre-state,early,0,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-033.json,full,alter-pre-state,middle,9,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-033.json,full,alter-pre-state,late,16,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-033.json,full,alter-post-state,early,0,True,replay-state-mismatch|state-continuity-mismatch
session-033.json,full,alter-post-state,middle,9,True,replay-state-mismatch|state-continuity-mismatch
session-033.json,full,alter-post-state,late,16,True,replay-state-mismatch|state-continuity-mismatch
session-033.json,full,alter-events,early,0,True,replay-event-mismatch
session-033.json,full,alter-events,middle,9,True,replay-event-mismatch
session-033.json,full,alter-events,late,16,True,replay-event-mismatch
session-033.json,full,delete-play,early,0,True,exact-request-reconstruction-mismatch|sequence-mismatch
session-033.json,full,delete-play,middle,9,True,exact-request-reconstruction-mismatch|sequence-mismatch|state-continuity-mismatch
session-033.json,full,delete-play,late,16,True,exact-request-reconstruction-mismatch|sequence-mismatch|state-continuity-mismatch
session-033.json,full,reorder-plays,early,0,True,exact-request-reconstruction-mismatch|sequence-mismatch|state-continuity-mismatch
session-033.json,full,reorder-plays,middle,9,True,exact-request-reconstruction-mismatch|sequence-mismatch|state-continuity-mismatch
session-033.json,full,reorder-plays,late,16,True,exact-request-reconstruction-mismatch|round-final-state-mismatch|sequence-mismatch|state-continuity-mismatch
session-033.json,full,alter-rules,round,0,True,replay-event-mismatch|replay-state-mismatch
session-034.json,redacted,alter-command,early,0,True,replay-event-mismatch|replay-state-mismatch
session-034.json,redacted,alter-command,middle,9,True,replay-event-mismatch|replay-state-mismatch
session-034.json,redacted,alter-command,late,16,True,replay-event-mismatch|replay-state-mismatch
session-034.json,redacted,alter-request,early,0,True,request-provenance-mismatch
session-034.json,redacted,alter-request,middle,9,True,request-provenance-mismatch
session-034.json,redacted,alter-request,late,16,True,request-provenance-mismatch
session-034.json,redacted,alter-supplied-state,early,0,True,request-game-state-mismatch
session-034.json,redacted,alter-supplied-state,middle,9,True,request-game-state-mismatch
session-034.json,redacted,alter-supplied-state,late,16,True,request-game-state-mismatch
session-034.json,redacted,alter-pre-state,early,0,True,replay-event-mismatch|replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-034.json,redacted,alter-pre-state,middle,9,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-034.json,redacted,alter-pre-state,late,16,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-034.json,redacted,alter-post-state,early,0,True,replay-state-mismatch|state-continuity-mismatch
session-034.json,redacted,alter-post-state,middle,9,True,replay-state-mismatch|state-continuity-mismatch
session-034.json,redacted,alter-post-state,late,16,True,replay-state-mismatch|state-continuity-mismatch
session-034.json,redacted,alter-events,early,0,True,replay-event-mismatch
session-034.json,redacted,alter-events,middle,9,True,replay-event-mismatch
session-034.json,redacted,alter-events,late,16,True,replay-event-mismatch
session-034.json,redacted,delete-play,early,0,True,sequence-mismatch|state-continuity-mismatch
session-034.json,redacted,delete-play,middle,9,True,sequence-mismatch
session-034.json,redacted,delete-play,late,16,True,sequence-mismatch|state-continuity-mismatch
session-034.json,redacted,reorder-plays,early,0,True,sequence-mismatch|state-continuity-mismatch
session-034.json,redacted,reorder-plays,middle,9,True,sequence-mismatch
session-034.json,redacted,reorder-plays,late,16,True,sequence-mismatch|state-continuity-mismatch
session-034.json,redacted,alter-rules,round,0,True,replay-event-mismatch|replay-state-mismatch
session-035.json,hashed,alter-command,early,0,True,schema-invalid
session-035.json,hashed,alter-command,middle,9,True,schema-invalid
session-035.json,hashed,alter-command,late,16,True,replay-event-mismatch|replay-state-mismatch
session-035.json,hashed,alter-supplied-state,early,0,True,request-game-state-mismatch
session-035.json,hashed,alter-supplied-state,middle,9,True,request-game-state-mismatch
session-035.json,hashed,alter-supplied-state,late,16,True,request-game-state-mismatch
session-035.json,hashed,alter-pre-state,early,0,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-035.json,hashed,alter-pre-state,middle,9,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-035.json,hashed,alter-pre-state,late,16,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-035.json,hashed,alter-post-state,early,0,True,replay-state-mismatch|state-continuity-mismatch
session-035.json,hashed,alter-post-state,middle,9,True,replay-state-mismatch|state-continuity-mismatch
session-035.json,hashed,alter-post-state,late,16,True,replay-state-mismatch|state-continuity-mismatch
session-035.json,hashed,alter-events,early,0,True,replay-event-mismatch
session-035.json,hashed,alter-events,middle,9,True,replay-event-mismatch
session-035.json,hashed,alter-events,late,16,True,replay-event-mismatch
session-035.json,hashed,delete-play,early,0,True,sequence-mismatch
session-035.json,hashed,delete-play,middle,9,True,sequence-mismatch
session-035.json,hashed,delete-play,late,16,True,sequence-mismatch
session-035.json,hashed,reorder-plays,early,0,True,sequence-mismatch|state-continuity-mismatch
session-035.json,hashed,reorder-plays,middle,9,True,sequence-mismatch|state-continuity-mismatch
session-035.json,hashed,reorder-plays,late,16,True,sequence-mismatch
session-035.json,hashed,alter-rules,round,0,True,replay-event-mismatch|replay-state-mismatch
session-036.json,full,alter-command,early,0,True,grounding-mismatch|replay-event-mismatch|replay-state-mismatch
session-036.json,full,alter-command,middle,9,True,grounding-mismatch|replay-event-mismatch|replay-state-mismatch
session-036.json,full,alter-command,late,16,True,grounding-mismatch|replay-event-mismatch|replay-state-mismatch
session-036.json,full,alter-response,early,0,True,exact-request-reconstruction-mismatch|grounding-mismatch
session-036.json,full,alter-response,middle,9,True,exact-request-reconstruction-mismatch|grounding-mismatch
session-036.json,full,alter-response,late,16,True,exact-request-reconstruction-mismatch|grounding-mismatch
session-036.json,full,alter-request,early,0,True,request-provenance-mismatch
session-036.json,full,alter-request,middle,9,True,request-provenance-mismatch
session-036.json,full,alter-request,late,16,True,request-provenance-mismatch
session-036.json,full,alter-human-prompt,early,0,True,exact-request-reconstruction-mismatch
session-036.json,full,alter-human-prompt,middle,9,True,exact-request-reconstruction-mismatch
session-036.json,full,alter-human-prompt,late,16,True,exact-request-reconstruction-mismatch
session-036.json,full,alter-supplied-state,early,0,True,request-game-state-mismatch
session-036.json,full,alter-supplied-state,middle,9,True,request-game-state-mismatch
session-036.json,full,alter-supplied-state,late,16,True,request-game-state-mismatch
session-036.json,full,alter-pre-state,early,0,True,replay-event-mismatch|replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-036.json,full,alter-pre-state,middle,9,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-036.json,full,alter-pre-state,late,16,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-036.json,full,alter-post-state,early,0,True,replay-state-mismatch|state-continuity-mismatch
session-036.json,full,alter-post-state,middle,9,True,replay-state-mismatch|state-continuity-mismatch
session-036.json,full,alter-post-state,late,16,True,replay-state-mismatch|state-continuity-mismatch
session-036.json,full,alter-events,early,0,True,replay-event-mismatch
session-036.json,full,alter-events,middle,9,True,replay-event-mismatch
session-036.json,full,alter-events,late,16,True,replay-event-mismatch
session-036.json,full,delete-play,early,0,True,exact-request-reconstruction-mismatch|sequence-mismatch|state-continuity-mismatch
session-036.json,full,delete-play,middle,9,True,exact-request-reconstruction-mismatch|sequence-mismatch|state-continuity-mismatch
session-036.json,full,delete-play,late,16,True,exact-request-reconstruction-mismatch|sequence-mismatch
session-036.json,full,reorder-plays,early,0,True,exact-request-reconstruction-mismatch|sequence-mismatch|state-continuity-mismatch
session-036.json,full,reorder-plays,middle,9,True,exact-request-reconstruction-mismatch|sequence-mismatch|state-continuity-mismatch
session-036.json,full,reorder-plays,late,16,True,exact-request-reconstruction-mismatch|sequence-mismatch
session-036.json,full,alter-rules,round,0,True,replay-event-mismatch|replay-state-mismatch
session-037.json,redacted,alter-command,early,0,True,replay-event-mismatch|replay-state-mismatch
session-037.json,redacted,alter-command,middle,9,True,replay-event-mismatch|replay-state-mismatch
session-037.json,redacted,alter-command,late,16,True,schema-invalid
session-037.json,redacted,alter-request,early,0,True,request-provenance-mismatch
session-037.json,redacted,alter-request,middle,9,True,request-provenance-mismatch
session-037.json,redacted,alter-request,late,16,True,request-provenance-mismatch
session-037.json,redacted,alter-supplied-state,early,0,True,request-game-state-mismatch
session-037.json,redacted,alter-supplied-state,middle,9,True,request-game-state-mismatch
session-037.json,redacted,alter-supplied-state,late,16,True,request-game-state-mismatch
session-037.json,redacted,alter-pre-state,early,0,True,replay-event-mismatch|replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-037.json,redacted,alter-pre-state,middle,9,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-037.json,redacted,alter-pre-state,late,16,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
session-037.json,redacted,alter-post-state,early,0,True,replay-state-mismatch|state-continuity-mismatch
session-037.json,redacted,alter-post-state,middle,9,True,replay-state-mismatch|state-continuity-mismatch
session-037.json,redacted,alter-post-state,late,16,True,replay-state-mismatch|state-continuity-mismatch
session-037.json,redacted,alter-events,early,0,True,replay-event-mismatch
session-037.json,redacted,alter-events,middle,9,True,replay-event-mismatch
session-037.json,redacted,alter-events,late,16,True,replay-event-mismatch
session-037.json,redacted,delete-play,early,0,True,sequence-mismatch|state-continuity-mismatch
session-037.json,redacted,delete-play,middle,9,True,sequence-mismatch|state-continuity-mismatch
session-037.json,redacted,delete-play,late,16,True,sequence-mismatch
session-037.json,redacted,reorder-plays,early,0,True,sequence-mismatch|state-continuity-mismatch
session-037.json,redacted,reorder-plays,middle,9,True,sequence-mismatch|state-continuity-mismatch
session-037.json,redacted,reorder-plays,late,16,True,round-final-state-mismatch|sequence-mismatch|state-continuity-mismatch
session-037.json,redacted,alter-rules,round,0,True,replay-event-mismatch|replay-state-mismatch
session-038.json,hashed,alter-command,early,0,True,replay-event-mismatch|replay-state-mismatch
session-038.json,hashed,alter-command,middle,9,True,replay-event-mismatch|replay-state-mismatch
session-038.json,hashed,alter-command,late,16,True,replay-event-mismatch|replay-state-mismatch
session-038.json,hashed,alter-supplied-state,early,0,True,request-game-state-mismatch
session-038.json,hashed,alter-supplied-state,middle,9,True,request-game-state-mismatch
session-038.json,hashed,alter-supplied-state,late,16,True,request-game-state-mismatch
session-038.json,hashed,alter-pre-state,early,0,True,replay-state-mismatch|request-game-state-mismatch|state-continuity-mismatch
